graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
0.0,Graph with 8 nodes and 15 edges,"[[0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0], [0, 1, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0]]",10.0,1.0,Y,"{0: 17, 1: 16, 2: 15, 3: 14, 4: 13, 5: 12, 6: 11, 7: 10}","{(0, 3): 7, (0, 4): 2, (0, 5): 1, (0, 7): 7, (1, 2): 5, (1, 5): 9, (1, 6): 1, (1, 7): 1, (2, 4): 9, (2, 6): 1, (3, 6): 7, (4, 5): 1, (4, 7): 1, (5, 6): 1, (6, 7): 1}",464.9162292480469,79.0,24.0,222.0
0.0,Graph with 8 nodes and 15 edges,"[[0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0], [0, 1, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0]]",16.0,9.0,Y,"{0: 25, 1: 34, 2: 43, 3: 52, 4: 61, 5: 70, 6: 79, 7: 16}","{(0, 3): 22, (0, 4): 1, (0, 5): 1, (0, 7): 1, (1, 2): 12, (1, 5): 1, (1, 6): 8, (1, 7): 13, (2, 4): 1, (2, 6): 30, (3, 6): 30, (4, 5): 58, (4, 7): 1, (5, 6): 10, (6, 7): 1}",775.8140563964844,79.0,24.0,222.0
0.0,Graph with 8 nodes and 15 edges,"[[0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0], [0, 1, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0]]",27.0,5.0,Y,"{0: 62, 1: 42, 2: 37, 3: 27, 4: 32, 5: 52, 6: 57, 7: 47}","{(0, 3): 3, (0, 4): 14, (0, 5): 1, (0, 7): 44, (1, 2): 20, (1, 5): 20, (1, 6): 1, (1, 7): 1, (2, 4): 16, (2, 6): 1, (3, 6): 24, (4, 5): 1, (4, 7): 1, (5, 6): 30, (6, 7): 1}",1048.0880737304688,79.0,24.0,222.0
1.0,Graph with 8 nodes and 17 edges,"[[0, 1, 0, 1, 1, 0, 1, 0], [1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 1], [1, 0, 1, 0, 1, 1, 1, 1], [1, 0, 1, 1, 0, 0, 1, 0], [0, 1, 1, 1, 0, 0, 1, 0], [1, 1, 0, 1, 1, 1, 0, 1], [0, 0, 1, 1, 0, 0, 1, 0]]",24.0,2.0,Y,"{0: 24, 1: 38, 2: 36, 3: 34, 4: 32, 5: 30, 6: 28, 7: 26}","{(0, 1): 1, (0, 3): 1, (0, 4): 8, (0, 6): 14, (1, 5): 27, (1, 6): 10, (2, 3): 9, (2, 4): 2, (2, 5): 1, (2, 7): 24, (3, 4): 21, (3, 5): 1, (3, 6): 1, (3, 7): 1, (4, 6): 1, (5, 6): 1, (6, 7): 1}",844.0017700195312,81.0,24.0,226.0
2.0,Graph with 8 nodes and 13 edges,"[[0, 0, 0, 1, 0, 1, 1, 0], [0, 0, 1, 0, 1, 1, 0, 0], [0, 1, 0, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 0, 0, 0, 1], [1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]]",25.0,4.0,Y,"{0: 33, 1: 29, 2: 45, 3: 37, 4: 49, 5: 41, 6: 53, 7: 25}","{(0, 3): 1, (0, 5): 1, (0, 6): 31, (1, 2): 5, (1, 4): 23, (1, 5): 1, (2, 3): 7, (2, 5): 32, (2, 6): 1, (3, 4): 1, (3, 5): 7, (3, 6): 21, (4, 7): 25}",1090.0497436523438,77.0,24.0,218.0
3.0,Graph with 8 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0]]",15.0,7.0,Y,"{0: 57, 1: 22, 2: 50, 3: 64, 4: 15, 5: 36, 6: 43, 7: 29}","{(0, 2): 21, (0, 3): 34, (0, 4): 1, (0, 5): 1, (1, 2): 22, (2, 3): 6, (2, 5): 1, (3, 6): 1, (3, 7): 23, (4, 6): 14, (5, 6): 28, (5, 7): 6}",3087.9974365234375,76.0,24.0,216.0
3.0,Graph with 8 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0]]",18.0,2.0,Y,"{0: 32, 1: 20, 2: 26, 3: 24, 4: 22, 5: 30, 6: 28, 7: 18}","{(0, 2): 4, (0, 3): 3, (0, 4): 20, (0, 5): 5, (1, 2): 20, (2, 3): 1, (2, 5): 1, (3, 6): 14, (3, 7): 6, (4, 6): 2, (5, 6): 12, (5, 7): 12}",1028.0609130859375,76.0,24.0,216.0
3.0,Graph with 8 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0]]",24.0,9.0,Y,"{0: 24, 1: 51, 2: 78, 3: 87, 4: 33, 5: 42, 6: 60, 7: 69}","{(0, 2): 9, (0, 3): 1, (0, 4): 9, (0, 5): 5, (1, 2): 51, (2, 3): 10, (2, 5): 8, (3, 6): 33, (3, 7): 43, (4, 6): 24, (5, 6): 3, (5, 7): 26}",2660.036087036133,76.0,24.0,216.0
3.0,Graph with 8 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0]]",29.0,1.0,Y,"{0: 35, 1: 33, 2: 36, 3: 30, 4: 34, 5: 32, 6: 31, 7: 29}","{(0, 2): 1, (0, 3): 1, (0, 4): 32, (0, 5): 1, (1, 2): 33, (2, 3): 1, (2, 5): 1, (3, 6): 27, (3, 7): 1, (4, 6): 2, (5, 6): 2, (5, 7): 28}",597.9537963867188,76.0,24.0,216.0
3.0,Graph with 8 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0]]",29.0,3.0,Y,"{0: 50, 1: 41, 2: 47, 3: 38, 4: 32, 5: 44, 6: 35, 7: 29}","{(0, 2): 3, (0, 3): 15, (0, 4): 31, (0, 5): 1, (1, 2): 41, (2, 3): 2, (2, 5): 1, (3, 6): 1, (3, 7): 20, (4, 6): 1, (5, 6): 33, (5, 7): 9}",1143.9323425292969,76.0,24.0,216.0
4.0,Graph with 8 nodes and 14 edges,"[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]",12.0,7.0,Y,"{0: 54, 1: 26, 2: 47, 3: 19, 4: 12, 5: 40, 6: 61, 7: 33}","{(0, 1): 1, (0, 5): 1, (0, 6): 50, (0, 7): 2, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 7): 22, (2, 3): 8, (2, 5): 38, (2, 6): 1, (3, 4): 10, (4, 6): 1, (6, 7): 9}",1056.9095611572266,78.0,24.0,220.0
4.0,Graph with 8 nodes and 14 edges,"[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]",20.0,6.0,Y,"{0: 50, 1: 38, 2: 56, 3: 62, 4: 26, 5: 32, 6: 44, 7: 20}","{(0, 1): 12, (0, 5): 29, (0, 6): 8, (0, 7): 1, (1, 3): 11, (1, 4): 8, (1, 5): 2, (1, 7): 5, (2, 3): 39, (2, 5): 1, (2, 6): 16, (3, 4): 12, (4, 6): 6, (6, 7): 14}",1225.9483337402344,78.0,24.0,220.0
4.0,Graph with 8 nodes and 14 edges,"[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]",27.0,5.0,Y,"{0: 62, 1: 42, 2: 37, 3: 27, 4: 52, 5: 32, 6: 57, 7: 47}","{(0, 1): 1, (0, 5): 1, (0, 6): 15, (0, 7): 45, (1, 3): 24, (1, 4): 15, (1, 5): 1, (1, 7): 1, (2, 3): 2, (2, 5): 30, (2, 6): 5, (3, 4): 1, (4, 6): 36, (6, 7): 1}",1056.9095611572266,78.0,24.0,220.0
