graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
1.0,Graph with 5 nodes and 4 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 0, 1], [0, 0, 0, 0, 1], [1, 0, 0, 0, 0], [1, 1, 1, 0, 0]]",12.0,6.0,Y,"{0: 30, 1: 18, 2: 12, 3: 24, 4: 36}","{(0, 3): 24, (0, 4): 6, (1, 4): 18, (2, 4): 12}",332.11708068847656,29.0,15.0,83.0
2.0,Graph with 5 nodes and 5 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 0, 1], [0, 0, 0, 0, 1], [1, 0, 0, 0, 1], [1, 1, 1, 1, 0]]",6.0,6.0,Y,"{0: 24, 1: 12, 2: 6, 3: 18, 4: 30}","{(0, 3): 15, (0, 4): 9, (1, 4): 12, (2, 4): 6, (3, 4): 3}",560.9989166259766,30.0,15.0,85.0
2.0,Graph with 5 nodes and 5 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 0, 1], [0, 0, 0, 0, 1], [1, 0, 0, 0, 1], [1, 1, 1, 1, 0]]",10.0,7.0,Y,"{0: 31, 1: 17, 2: 10, 3: 24, 4: 38}","{(0, 3): 22, (0, 4): 9, (1, 4): 17, (2, 4): 10, (3, 4): 2}",707.1495056152344,30.0,15.0,85.0
3.0,Graph with 5 nodes and 5 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 1, 0], [0, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0]]",6.0,3.0,Y,"{0: 6, 1: 9, 2: 12, 3: 15, 4: 18}","{(0, 3): 3, (0, 4): 3, (1, 3): 9, (2, 4): 12, (3, 4): 3}",544.0711975097656,30.0,15.0,85.0
3.0,Graph with 5 nodes and 5 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 1, 0], [0, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0]]",6.0,6.0,Y,"{0: 24, 1: 12, 2: 6, 3: 30, 4: 18}","{(0, 3): 15, (0, 4): 9, (1, 3): 12, (2, 4): 6, (3, 4): 3}",663.0420684814453,30.0,15.0,85.0
3.0,Graph with 5 nodes and 5 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 1, 0], [0, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0]]",14.0,9.0,Y,"{0: 41, 1: 23, 2: 14, 3: 50, 4: 32}","{(0, 3): 25, (0, 4): 16, (1, 3): 23, (2, 4): 14, (3, 4): 2}",1144.8860168457031,30.0,15.0,85.0
3.0,Graph with 5 nodes and 5 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 1, 0], [0, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0]]",22.0,7.0,Y,"{0: 22, 1: 29, 2: 36, 3: 50, 4: 43}","{(0, 3): 18, (0, 4): 4, (1, 3): 29, (2, 4): 36, (3, 4): 3}",787.9734039306641,30.0,15.0,85.0
5.0,Graph with 5 nodes and 6 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 1, 1], [0, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",2.0,7.0,Y,"{0: 9, 1: 16, 2: 2, 3: 23, 4: 30}","{(0, 3): 8, (0, 4): 1, (1, 3): 2, (1, 4): 14, (2, 4): 2, (3, 4): 13}",658.0352783203125,31.0,15.0,87.0
5.0,Graph with 5 nodes and 6 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 1, 1], [0, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",10.0,3.0,Y,"{0: 10, 1: 13, 2: 16, 3: 19, 4: 22}","{(0, 3): 6, (0, 4): 4, (1, 3): 12, (1, 4): 1, (2, 4): 16, (3, 4): 1}",50.067901611328125,31.0,15.0,87.0
5.0,Graph with 5 nodes and 6 edges,"[[0, 0, 0, 1, 1], [0, 0, 0, 1, 1], [0, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",12.0,7.0,Y,"{0: 12, 1: 33, 2: 19, 3: 40, 4: 26}","{(0, 3): 7, (0, 4): 5, (1, 3): 32, (1, 4): 1, (2, 4): 19, (3, 4): 1}",497.1027374267578,31.0,15.0,87.0
