graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",2.0,7.0,Y,"{0: 23, 1: 2, 2: 16, 3: 9}","{(0, 2): 16, (0, 3): 7, (1, 3): 2}",87.02278137207031,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",3.0,5.0,Y,"{0: 13, 1: 8, 2: 3, 3: 18}","{(0, 2): 3, (0, 3): 10, (1, 3): 8}",52.928924560546875,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",4.0,1.0,Y,"{0: 7, 1: 4, 2: 5, 3: 6}","{(0, 2): 5, (0, 3): 2, (1, 3): 4}",327.82554626464844,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",4.0,5.0,Y,"{0: 19, 1: 4, 2: 14, 3: 9}","{(0, 2): 14, (0, 3): 5, (1, 3): 4}",46.96846008300781,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",6.0,7.0,Y,"{0: 27, 1: 6, 2: 20, 3: 13}","{(0, 2): 20, (0, 3): 7, (1, 3): 6}",48.160552978515625,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",7.0,4.0,Y,"{0: 15, 1: 11, 2: 7, 3: 19}","{(0, 2): 7, (0, 3): 8, (1, 3): 11}",41.961669921875,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",8.0,2.0,Y,"{0: 14, 1: 8, 2: 10, 3: 12}","{(0, 2): 10, (0, 3): 4, (1, 3): 8}",494.0032958984375,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",10.0,6.0,Y,"{0: 28, 1: 10, 2: 16, 3: 22}","{(0, 2): 16, (0, 3): 12, (1, 3): 10}",432.01446533203125,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",12.0,9.0,Y,"{0: 30, 1: 21, 2: 12, 3: 39}","{(0, 2): 12, (0, 3): 18, (1, 3): 21}",73.19450378417969,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",14.0,2.0,Y,"{0: 20, 1: 14, 2: 16, 3: 18}","{(0, 2): 16, (0, 3): 4, (1, 3): 14}",461.1015319824219,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",17.0,1.0,Y,"{0: 20, 1: 17, 2: 18, 3: 19}","{(0, 2): 18, (0, 3): 2, (1, 3): 17}",293.0164337158203,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",17.0,5.0,Y,"{0: 32, 1: 17, 2: 22, 3: 27}","{(0, 2): 22, (0, 3): 10, (1, 3): 17}",283.95652770996094,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",19.0,4.0,Y,"{0: 31, 1: 19, 2: 23, 3: 27}","{(0, 2): 23, (0, 3): 8, (1, 3): 19}",322.10350036621094,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",19.0,7.0,Y,"{0: 40, 1: 19, 2: 26, 3: 33}","{(0, 2): 26, (0, 3): 14, (1, 3): 19}",335.93177795410156,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",20.0,9.0,Y,"{0: 29, 1: 38, 2: 20, 3: 47}","{(0, 2): 20, (0, 3): 9, (1, 3): 38}",48.87580871582031,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",22.0,7.0,Y,"{0: 43, 1: 22, 2: 29, 3: 36}","{(0, 2): 29, (0, 3): 14, (1, 3): 22}",277.0423889160156,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",23.0,8.0,Y,"{0: 39, 1: 31, 2: 23, 3: 47}","{(0, 2): 23, (0, 3): 16, (1, 3): 31}",33.14018249511719,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",25.0,6.0,Y,"{0: 43, 1: 25, 2: 31, 3: 37}","{(0, 2): 31, (0, 3): 12, (1, 3): 25}",272.0355987548828,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",26.0,9.0,Y,"{0: 44, 1: 35, 2: 26, 3: 53}","{(0, 2): 26, (0, 3): 18, (1, 3): 35}",30.994415283203125,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",27.0,3.0,Y,"{0: 36, 1: 27, 2: 30, 3: 33}","{(0, 2): 30, (0, 3): 6, (1, 3): 27}",252.9621124267578,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",27.0,8.0,Y,"{0: 51, 1: 27, 2: 35, 3: 43}","{(0, 2): 35, (0, 3): 16, (1, 3): 27}",557.8994750976562,19.0,12.0,54.0
1.0,Graph with 4 nodes and 3 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0, 0]]",29.0,1.0,Y,"{0: 32, 1: 29, 2: 30, 3: 31}","{(0, 2): 30, (0, 3): 2, (1, 3): 29}",301.12266540527344,19.0,12.0,54.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",2.0,4.0,Y,"{0: 10, 1: 2, 2: 6, 3: 14}","{(0, 2): 2, (0, 3): 8, (1, 3): 2, (2, 3): 4}",297.0695495605469,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",2.0,6.0,Y,"{0: 14, 1: 2, 2: 8, 3: 20}","{(0, 2): 2, (0, 3): 12, (1, 3): 2, (2, 3): 6}",255.10787963867188,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",5.0,3.0,Y,"{0: 11, 1: 5, 2: 8, 3: 14}","{(0, 2): 5, (0, 3): 6, (1, 3): 5, (2, 3): 3}",262.0220184326172,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",6.0,1.0,Y,"{0: 8, 1: 6, 2: 7, 3: 9}","{(0, 2): 6, (0, 3): 2, (1, 3): 6, (2, 3): 1}",25.033950805664062,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",6.0,4.0,Y,"{0: 10, 1: 6, 2: 14, 3: 18}","{(0, 2): 6, (0, 3): 4, (1, 3): 6, (2, 3): 8}",314.95094299316406,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",8.0,6.0,Y,"{0: 14, 1: 8, 2: 20, 3: 26}","{(0, 2): 8, (0, 3): 6, (1, 3): 8, (2, 3): 12}",287.05596923828125,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",9.0,1.0,Y,"{0: 11, 1: 9, 2: 10, 3: 12}","{(0, 2): 9, (0, 3): 2, (1, 3): 9, (2, 3): 1}",23.84185791015625,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",10.0,4.0,Y,"{0: 14, 1: 10, 2: 18, 3: 22}","{(0, 2): 10, (0, 3): 4, (1, 3): 10, (2, 3): 8}",293.0164337158203,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",10.0,9.0,Y,"{0: 19, 1: 10, 2: 28, 3: 37}","{(0, 2): 10, (0, 3): 9, (1, 3): 10, (2, 3): 18}",305.17578125,20.0,12.0,56.0
2.0,Graph with 4 nodes and 4 edges,"[[0, 0, 1, 1], [0, 0, 0, 1], [1, 0, 0, 1], [1, 1, 1, 0]]",12.0,1.0,Y,"{0: 14, 1: 12, 2: 13, 3: 15}","{(0, 2): 12, (0, 3): 2, (1, 3): 12, (2, 3): 1}",25.033950805664062,20.0,12.0,56.0
