graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
0.0,Graph with 15 nodes and 51 edges,"[[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0], [1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]]",7.0,7.0,Y,"{0: 105, 1: 21, 2: 98, 3: 14, 4: 70, 5: 35, 6: 42, 7: 56, 8: 84, 9: 91, 10: 49, 11: 7, 12: 63, 13: 77, 14: 28}","{(0, 2): 30, (0, 3): 4, (0, 4): 1, (0, 6): 1, (0, 7): 1, (0, 9): 1, (0, 10): 1, (0, 12): 1, (0, 13): 58, (0, 14): 7, (1, 6): 1, (1, 8): 1, (1, 9): 1, (1, 10): 1, (1, 12): 1, (1, 13): 1, (1, 14): 15, (2, 5): 30, (2, 6): 35, (2, 10): 1, (2, 12): 1, (2, 13): 1, (3, 5): 1, (3, 6): 1, (3, 8): 1, (3, 10): 1, (3, 11): 5, (3, 12): 1, (4, 6): 1, (4, 8): 37, (4, 12): 17, (4, 13): 14, (5, 6): 1, (5, 8): 1, (5, 12): 1, (5, 13): 1, (6, 12): 1, (6, 14): 1, (7, 9): 52, (7, 10): 1, (7, 12): 1, (7, 13): 1, (8, 10): 41, (8, 14): 3, (9, 10): 1, (9, 12): 36, (10, 11): 1, (10, 12): 1, (11, 12): 1, (12, 14): 1, (13, 14): 1}",2538.919448852539,276.0,45.0,777.0
2.0,Graph with 15 nodes and 59 edges,"[[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1], [1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0], [1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0], [0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1], [1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]]",16.0,4.0,Y,"{0: 20, 1: 24, 2: 28, 3: 32, 4: 36, 5: 40, 6: 44, 7: 48, 8: 52, 9: 56, 10: 60, 11: 64, 12: 68, 13: 72, 14: 16}","{(0, 1): 13, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 7): 1, (0, 10): 1, (0, 12): 1, (0, 14): 1, (1, 3): 4, (1, 4): 1, (1, 5): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (1, 12): 1, (1, 14): 1, (2, 5): 24, (2, 6): 1, (2, 7): 1, (2, 14): 1, (3, 4): 21, (3, 5): 1, (3, 6): 1, (3, 9): 1, (3, 11): 1, (3, 12): 1, (3, 13): 1, (3, 14): 1, (4, 5): 7, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 10): 1, (4, 12): 1, (4, 14): 1, (5, 11): 5, (5, 13): 1, (6, 7): 37, (6, 8): 1, (6, 9): 1, (6, 10): 1, (6, 12): 1, (7, 9): 4, (7, 10): 1, (7, 11): 1, (7, 13): 1, (8, 9): 46, (8, 11): 1, (8, 12): 1, (8, 13): 1, (9, 14): 3, (10, 12): 54, (10, 13): 2, (11, 12): 1, (11, 13): 54, (11, 14): 1, (12, 13): 6, (12, 14): 1, (13, 14): 6}",1935.0051879882812,284.0,45.0,793.0
3.0,Graph with 15 nodes and 45 edges,"[[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]]",12.0,2.0,Y,"{0: 14, 1: 16, 2: 18, 3: 20, 4: 22, 5: 24, 6: 26, 7: 28, 8: 30, 9: 32, 10: 34, 11: 36, 12: 38, 13: 40, 14: 12}","{(0, 4): 10, (0, 8): 1, (0, 11): 1, (0, 12): 1, (0, 14): 1, (1, 4): 9, (1, 5): 2, (1, 6): 1, (1, 7): 1, (1, 9): 1, (1, 10): 1, (1, 14): 1, (2, 7): 13, (2, 9): 1, (2, 10): 1, (2, 11): 1, (2, 13): 1, (2, 14): 1, (3, 5): 6, (3, 7): 1, (3, 12): 1, (3, 13): 11, (3, 14): 1, (4, 11): 1, (4, 13): 1, (4, 14): 1, (5, 6): 13, (5, 9): 1, (5, 10): 1, (5, 11): 1, (6, 7): 8, (6, 11): 1, (6, 12): 2, (6, 14): 1, (7, 8): 1, (7, 9): 1, (7, 12): 3, (8, 10): 27, (8, 11): 1, (9, 10): 1, (9, 13): 27, (10, 14): 3, (11, 12): 29, (11, 14): 1, (12, 14): 2}",1971.9600677490234,270.0,45.0,765.0
5.0,Graph with 15 nodes and 53 edges,"[[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0], [1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]]",26.0,4.0,Y,"{0: 78, 1: 42, 2: 74, 3: 46, 4: 30, 5: 62, 6: 54, 7: 58, 8: 82, 9: 38, 10: 66, 11: 34, 12: 26, 13: 70, 14: 50}","{(0, 2): 1, (0, 3): 40, (0, 4): 1, (0, 6): 1, (0, 7): 14, (0, 8): 1, (0, 9): 18, (0, 13): 1, (0, 14): 1, (1, 3): 1, (1, 5): 4, (1, 7): 34, (1, 8): 1, (1, 9): 1, (1, 10): 1, (2, 4): 1, (2, 6): 6, (2, 8): 1, (2, 10): 62, (2, 12): 1, (2, 13): 1, (2, 14): 1, (3, 5): 1, (3, 6): 1, (3, 10): 1, (3, 11): 1, (3, 13): 1, (4, 5): 1, (4, 6): 23, (4, 8): 1, (4, 9): 1, (4, 11): 1, (4, 14): 1, (5, 7): 8, (5, 8): 46, (5, 10): 1, (5, 12): 1, (6, 7): 1, (6, 8): 1, (6, 9): 1, (6, 12): 19, (6, 13): 1, (7, 13): 1, (8, 11): 29, (8, 13): 1, (8, 14): 1, (9, 11): 1, (9, 12): 1, (9, 13): 15, (10, 11): 1, (11, 12): 1, (12, 13): 3, (13, 14): 46}",2183.9141845703125,278.0,45.0,781.0
6.0,Graph with 15 nodes and 55 edges,"[[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0], [1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0], [0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1], [0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1], [0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]]",24.0,2.0,Y,"{0: 26, 1: 28, 2: 30, 3: 32, 4: 34, 5: 36, 6: 38, 7: 40, 8: 42, 9: 44, 10: 46, 11: 48, 12: 50, 13: 52, 14: 24}","{(0, 1): 17, (0, 2): 1, (0, 3): 1, (0, 5): 1, (0, 7): 1, (0, 9): 1, (0, 10): 1, (0, 11): 1, (0, 12): 1, (0, 14): 1, (1, 3): 3, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (1, 10): 1, (1, 12): 1, (1, 14): 1, (2, 4): 25, (2, 8): 1, (2, 11): 1, (2, 12): 1, (2, 13): 1, (3, 5): 21, (3, 6): 1, (3, 7): 1, (3, 9): 1, (3, 10): 1, (3, 11): 1, (3, 12): 1, (3, 13): 1, (4, 8): 1, (4, 14): 7, (5, 6): 1, (5, 8): 1, (5, 11): 6, (5, 12): 4, (5, 14): 1, (6, 7): 1, (6, 10): 18, (6, 13): 16, (7, 9): 1, (7, 10): 23, (7, 14): 13, (8, 9): 21, (8, 10): 1, (8, 12): 1, (8, 13): 15, (9, 12): 1, (9, 13): 18, (10, 12): 1, (11, 12): 38, (11, 13): 1, (12, 14): 1}",2264.9765014648438,280.0,45.0,785.0
7.0,Graph with 15 nodes and 58 edges,"[[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]]",7.0,7.0,Y,"{0: 14, 1: 105, 2: 98, 3: 91, 4: 84, 5: 7, 6: 77, 7: 70, 8: 63, 9: 56, 10: 49, 11: 42, 12: 35, 13: 28, 14: 21}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 5): 1, (0, 8): 1, (0, 9): 1, (0, 10): 5, (0, 11): 1, (0, 12): 1, (0, 14): 1, (1, 2): 90, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 6, (1, 7): 1, (1, 8): 1, (1, 9): 1, (1, 11): 1, (1, 13): 1, (2, 3): 1, (2, 5): 1, (2, 6): 1, (2, 8): 1, (2, 10): 1, (2, 12): 1, (2, 14): 1, (3, 4): 1, (3, 5): 1, (3, 6): 18, (3, 7): 40, (3, 12): 28, (4, 5): 1, (4, 7): 1, (4, 9): 18, (4, 10): 37, (4, 11): 1, (4, 12): 1, (4, 13): 23, (5, 6): 1, (5, 12): 1, (6, 11): 35, (6, 14): 16, (7, 8): 25, (7, 11): 1, (7, 13): 1, (7, 14): 1, (8, 9): 33, (8, 11): 1, (8, 13): 1, (9, 10): 2, (9, 12): 1, (10, 11): 1, (10, 12): 1, (10, 13): 1, (10, 14): 1, (11, 14): 1, (12, 13): 1}",1131.0577392578125,283.0,45.0,791.0
7.0,Graph with 15 nodes and 58 edges,"[[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]]",15.0,3.0,Y,"{0: 27, 1: 30, 2: 33, 3: 45, 4: 24, 5: 48, 6: 18, 7: 15, 8: 42, 9: 57, 10: 36, 11: 51, 12: 54, 13: 21, 14: 39}","{(0, 1): 1, (0, 2): 4, (0, 3): 1, (0, 5): 1, (0, 8): 1, (0, 9): 10, (0, 10): 1, (0, 11): 3, (0, 12): 1, (0, 14): 4, (1, 2): 1, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 8): 10, (1, 9): 1, (1, 11): 3, (1, 13): 9, (2, 3): 1, (2, 5): 5, (2, 6): 5, (2, 8): 4, (2, 10): 1, (2, 12): 1, (2, 14): 11, (3, 4): 1, (3, 5): 30, (3, 6): 9, (3, 7): 1, (3, 12): 1, (4, 5): 1, (4, 7): 1, (4, 9): 1, (4, 10): 7, (4, 11): 10, (4, 12): 1, (4, 13): 1, (5, 6): 1, (5, 12): 9, (6, 11): 1, (6, 14): 1, (7, 8): 1, (7, 11): 2, (7, 13): 1, (7, 14): 8, (8, 9): 1, (8, 11): 22, (8, 13): 3, (9, 10): 5, (9, 12): 39, (10, 11): 5, (10, 12): 1, (10, 13): 6, (10, 14): 10, (11, 14): 5, (12, 13): 1}",127.07710266113281,283.0,45.0,791.0
7.0,Graph with 15 nodes and 58 edges,"[[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]]",19.0,3.0,Y,"{0: 22, 1: 25, 2: 28, 3: 31, 4: 34, 5: 37, 6: 40, 7: 43, 8: 46, 9: 49, 10: 52, 11: 55, 12: 58, 13: 61, 14: 19}","{(0, 1): 13, (0, 2): 1, (0, 3): 1, (0, 5): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (0, 11): 1, (0, 12): 1, (0, 14): 1, (1, 2): 3, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (1, 11): 1, (1, 13): 1, (2, 3): 18, (2, 5): 1, (2, 6): 1, (2, 8): 1, (2, 10): 1, (2, 12): 1, (2, 14): 1, (3, 4): 7, (3, 5): 1, (3, 6): 1, (3, 7): 1, (3, 12): 1, (4, 5): 1, (4, 7): 1, (4, 9): 1, (4, 10): 8, (4, 11): 13, (4, 12): 1, (4, 13): 1, (5, 6): 1, (5, 12): 31, (6, 11): 22, (6, 14): 14, (7, 8): 11, (7, 11): 1, (7, 13): 27, (7, 14): 1, (8, 9): 1, (8, 11): 1, (8, 13): 30, (9, 10): 24, (9, 12): 21, (10, 11): 15, (10, 12): 1, (10, 13): 1, (10, 14): 1, (11, 14): 1, (12, 13): 1}",1961.9464874267578,283.0,45.0,791.0
7.0,Graph with 15 nodes and 58 edges,"[[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]]",22.0,4.0,Y,"{0: 26, 1: 30, 2: 34, 3: 38, 4: 42, 5: 46, 6: 50, 7: 54, 8: 58, 9: 62, 10: 66, 11: 70, 12: 74, 13: 78, 14: 22}","{(0, 1): 17, (0, 2): 1, (0, 3): 1, (0, 5): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (0, 11): 1, (0, 12): 1, (0, 14): 1, (1, 2): 4, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (1, 11): 1, (1, 13): 1, (2, 3): 23, (2, 5): 1, (2, 6): 1, (2, 8): 1, (2, 10): 1, (2, 12): 1, (2, 14): 1, (3, 4): 9, (3, 5): 1, (3, 6): 1, (3, 7): 1, (3, 12): 1, (4, 5): 1, (4, 7): 1, (4, 9): 1, (4, 10): 11, (4, 11): 16, (4, 12): 1, (4, 13): 1, (5, 6): 1, (5, 12): 40, (6, 11): 29, (6, 14): 17, (7, 8): 14, (7, 11): 1, (7, 13): 35, (7, 14): 1, (8, 9): 1, (8, 11): 1, (8, 13): 39, (9, 10): 30, (9, 12): 28, (10, 11): 20, (10, 12): 1, (10, 13): 1, (10, 14): 1, (11, 14): 1, (12, 13): 1}",1929.0447235107422,283.0,45.0,791.0
8.0,Graph with 15 nodes and 49 edges,"[[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1], [0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]]",3.0,9.0,Y,"{0: 12, 1: 129, 2: 120, 3: 111, 4: 102, 5: 93, 6: 84, 7: 3, 8: 75, 9: 66, 10: 57, 11: 48, 12: 39, 13: 30, 14: 21}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 6): 1, (0, 8): 1, (0, 9): 1, (0, 10): 6, (1, 2): 1, (1, 4): 1, (1, 6): 1, (1, 9): 37, (1, 11): 44, (1, 12): 30, (1, 14): 14, (2, 3): 1, (2, 4): 1, (2, 5): 70, (2, 7): 1, (2, 10): 45, (3, 5): 8, (3, 8): 72, (3, 13): 28, (3, 14): 1, (4, 5): 1, (4, 6): 70, (4, 9): 25, (4, 10): 1, (4, 11): 1, (4, 12): 1, (4, 14): 1, (5, 6): 10, (5, 10): 1, (5, 11): 1, (5, 12): 1, (5, 14): 1, (6, 10): 1, (6, 12): 1, (7, 9): 1, (7, 10): 1, (8, 12): 1, (8, 14): 1, (9, 11): 1, (9, 12): 1, (10, 12): 1, (10, 14): 1, (11, 12): 1, (12, 13): 1, (12, 14): 1, (13, 14): 1}",1309.8716735839844,274.0,45.0,773.0
